Hours Studied,Sleep Hours,Sample Question Papers Practiced,extra_yn,study_efficiency,practice_ratio,conditioned_study,focus_index,learning_engagement,balance_score,Performance Index
1,8,7,1,52.0,7.0,5.545177444479562,0.5,7.5,8.0,27.0
9,7,9,0,9.444444444444445,1.0,16.11809565095832,9.0,18.0,0.7,88.0
1,6,6,1,52.0,6.0,4.1588830833596715,0.5,6.5,6.0,25.0
4,4,5,1,21.0,1.25,6.437751649736401,2.0,8.5,1.6,71.0
6,9,6,1,10.0,1.0,17.51319134149782,3.0,11.5,2.5714285714285716,48.0
2,7,9,1,35.0,4.5,7.690286020676768,1.0,10.5,4.666666666666667,49.0
6,9,2,0,14.833333333333334,0.3333333333333333,17.51319134149782,6.0,8.0,1.2857142857142858,75.0
3,6,2,1,18.333333333333332,0.6666666666666666,8.317766166719343,1.5,4.5,3.0,36.0
7,6,0,0,8.0,0.0,12.476649250079014,7.0,7.0,0.75,48.0
2,5,9,1,22.0,4.5,5.493061443340549,1.0,10.5,3.3333333333333335,22.0
3,4,5,1,23.0,1.6666666666666667,5.545177444479562,1.5,7.5,2.0,48.0
6,8,5,1,12.166666666666666,0.8333333333333334,15.567281192442506,3.0,10.5,2.2857142857142856,63.0
6,4,2,0,12.5,0.3333333333333333,7.783640596221253,6.0,8.0,0.5714285714285714,61.0
1,5,3,1,48.0,3.0,3.4657359027997265,0.5,3.5,5.0,18.0
7,5,5,1,10.0,0.7142857142857143,10.39720770839918,3.5,11.5,1.25,60.0
2,4,5,1,43.5,2.5,4.394449154672439,1.0,6.5,2.6666666666666665,62.0
8,8,2,0,11.0,0.25,17.577796618689757,8.0,10.0,0.8888888888888888,84.0
7,7,3,0,14.142857142857142,0.42857142857142855,14.55609079175885,7.0,10.0,0.875,93.0
3,5,9,1,18.666666666666668,3.0,6.931471805599453,1.5,11.5,2.5,34.0
3,8,7,1,18.333333333333332,2.3333333333333335,11.090354888959125,1.5,9.5,4.0,35.0
4,5,7,0,18.0,1.75,8.047189562170502,4.0,11.0,1.0,55.0
9,9,5,0,4.555555555555555,0.5555555555555556,20.723265836946414,9.0,14.0,0.9,36.0
7,4,1,0,10.714285714285714,0.14285714285714285,8.317766166719343,7.0,8.0,0.5,65.0
8,6,3,1,11.25,0.375,13.183347464017316,4.0,10.5,1.3333333333333333,84.0
3,4,6,0,22.0,2.0,5.545177444479562,3.0,9.0,1.0,45.0
6,6,2,0,11.166666666666666,0.3333333333333333,11.675460894331879,6.0,8.0,0.8571428571428571,54.0
8,8,8,0,6.5,1.0,17.577796618689757,8.0,16.0,0.8888888888888888,48.0
2,7,9,0,21.0,4.5,7.690286020676768,2.0,11.0,2.3333333333333335,22.0
9,7,8,1,5.111111111111111,0.8888888888888888,16.11809565095832,4.5,16.5,1.4,42.0
4,8,0,0,21.75,0.0,12.875503299472802,4.0,4.0,1.6,69.0
6,6,6,1,7.0,1.0,11.675460894331879,3.0,11.5,1.7142857142857142,32.0
6,8,4,0,14.166666666666666,0.6666666666666666,15.567281192442506,6.0,10.0,1.1428571428571428,74.0
3,7,7,0,31.0,2.3333333333333335,9.704060527839234,3.0,10.0,1.75,78.0
1,9,3,1,83.0,3.0,6.238324625039508,0.5,3.5,9.0,59.0
4,8,3,0,17.0,0.75,12.875503299472802,4.0,7.0,1.6,51.0
8,7,7,0,11.75,0.875,15.380572041353537,8.0,15.0,0.7777777777777778,90.0
5,8,2,0,13.8,0.4,14.33407575382444,5.0,7.0,1.3333333333333333,51.0
8,8,1,1,8.75,0.125,17.577796618689757,4.0,8.5,1.7777777777777777,64.0
5,5,1,1,9.2,0.2,8.958797346140274,2.5,5.5,1.6666666666666667,29.0
3,6,1,1,26.0,0.3333333333333333,8.317766166719343,1.5,3.5,3.0,58.0
9,9,1,0,6.444444444444445,0.1111111111111111,20.723265836946414,9.0,10.0,0.9,54.0
9,8,2,1,5.222222222222222,0.2222222222222222,18.420680743952367,4.5,10.5,1.6,45.0
8,8,1,1,10.0,0.125,17.577796618689757,4.0,8.5,1.7777777777777777,74.0
4,4,5,0,21.5,1.25,6.437751649736401,4.0,9.0,0.8,66.0
6,5,5,0,11.333333333333334,0.8333333333333334,9.729550745276565,6.0,11.0,0.7142857142857143,55.0
6,5,7,1,9.666666666666666,1.1666666666666667,9.729550745276565,3.0,12.5,1.4285714285714286,43.0
2,4,1,1,36.0,0.5,4.394449154672439,1.0,2.5,2.6666666666666665,49.0
2,6,3,1,33.0,1.5,6.591673732008658,1.0,4.5,4.0,39.0
7,6,6,1,8.428571428571429,0.8571428571428571,12.476649250079014,3.5,12.5,1.5,54.0
2,4,9,0,38.0,4.5,4.394449154672439,2.0,11.0,1.3333333333333333,51.0
3,4,2,0,27.0,0.6666666666666666,5.545177444479562,3.0,5.0,1.0,58.0
2,6,1,0,22.0,0.5,6.591673732008658,2.0,3.0,2.0,18.0
4,8,0,1,14.75,0.0,12.875503299472802,2.0,3.5,3.2,42.0
1,7,1,0,45.0,1.0,4.852030263919617,1.0,2.0,3.5,16.0
4,6,8,1,10.5,2.0,9.656627474604601,2.0,11.5,2.4,25.0
9,9,6,1,5.777777777777778,0.6666666666666666,20.723265836946414,4.5,14.5,1.8,54.0
8,8,6,1,9.5,0.75,17.577796618689757,4.0,13.5,1.7777777777777777,70.0
4,8,5,1,17.5,1.25,12.875503299472802,2.0,8.5,3.2,56.0
3,6,3,0,21.0,1.0,8.317766166719343,3.0,6.0,1.5,42.0
1,5,8,1,73.0,8.0,3.4657359027997265,0.5,8.5,5.0,50.0
3,7,6,0,13.333333333333334,2.0,9.704060527839234,3.0,9.0,1.75,20.0
1,8,7,1,97.0,7.0,5.545177444479562,0.5,7.5,8.0,73.0
7,4,3,0,9.142857142857142,0.42857142857142855,8.317766166719343,7.0,10.0,0.5,46.0
9,6,6,0,9.333333333333334,0.6666666666666666,13.815510557964275,9.0,15.0,0.6,79.0
9,7,8,0,5.555555555555555,0.8888888888888888,16.11809565095832,9.0,17.0,0.7,45.0
4,8,2,0,13.0,0.5,12.875503299472802,4.0,6.0,1.6,32.0
3,6,3,1,21.666666666666668,1.0,8.317766166719343,1.5,5.5,3.0,41.0
8,5,6,1,10.875,0.75,10.986122886681098,4.0,13.5,1.1111111111111112,82.0
4,5,4,0,19.25,1.0,8.047189562170502,4.0,8.0,1.0,60.0
9,4,0,1,4.888888888888889,0.0,9.210340371976184,4.5,8.5,0.8,41.0
6,8,2,1,12.166666666666666,0.3333333333333333,15.567281192442506,3.0,7.5,2.2857142857142856,63.0
2,6,9,0,32.0,4.5,6.591673732008658,2.0,11.0,2.0,42.0
5,5,2,1,10.0,0.4,8.958797346140274,2.5,6.5,1.6666666666666667,34.0
9,9,4,1,8.11111111111111,0.4444444444444444,20.723265836946414,4.5,12.5,1.8,72.0
6,4,6,1,12.333333333333334,1.0,7.783640596221253,3.0,11.5,1.1428571428571428,60.0
6,7,7,1,9.833333333333334,1.1666666666666667,13.621371043387192,3.0,12.5,2.0,48.0
2,9,7,0,43.0,3.5,9.887510598012987,2.0,9.0,3.0,62.0
5,9,8,0,17.0,1.6,16.125835223052494,5.0,13.0,1.5,71.0
2,4,0,0,28.0,0.0,4.394449154672439,2.0,2.0,1.3333333333333333,29.0
4,4,5,1,22.0,1.25,6.437751649736401,2.0,8.5,1.6,72.0
8,6,2,0,8.0,0.25,13.183347464017316,8.0,10.0,0.6666666666666666,56.0
5,8,8,1,8.4,1.6,14.33407575382444,2.5,12.5,2.6666666666666665,31.0
4,7,3,1,16.25,0.75,11.266065387038703,2.0,6.5,2.8,47.0
3,4,8,0,20.333333333333332,2.6666666666666665,5.545177444479562,3.0,11.0,1.0,41.0
6,6,0,0,13.666666666666666,0.0,11.675460894331879,6.0,6.0,0.8571428571428571,72.0
8,8,4,0,5.5,0.5,17.577796618689757,8.0,12.0,0.8888888888888888,41.0
4,5,9,0,21.75,2.25,8.047189562170502,4.0,13.0,1.0,68.0
2,6,4,0,33.5,2.0,6.591673732008658,2.0,6.0,2.0,41.0
4,6,5,0,17.75,1.25,9.656627474604601,4.0,9.0,1.2,57.0
6,9,5,0,9.333333333333334,0.8333333333333334,17.51319134149782,6.0,11.0,1.2857142857142858,44.0
9,8,6,0,6.555555555555555,0.6666666666666666,18.420680743952367,9.0,15.0,0.8,59.0
4,6,6,1,12.5,1.5,9.656627474604601,2.0,9.5,2.4,37.0
7,8,9,0,12.857142857142858,1.2857142857142858,16.635532333438686,7.0,16.0,1.0,86.0
2,8,3,0,46.5,1.5,8.788898309344878,2.0,5.0,2.6666666666666665,68.0
8,8,1,0,6.375,0.125,17.577796618689757,8.0,9.0,0.8888888888888888,42.0
3,4,0,1,28.666666666666668,0.0,5.545177444479562,1.5,2.5,2.0,67.0
3,4,0,1,25.333333333333332,0.0,5.545177444479562,1.5,2.5,2.0,54.0
6,4,4,1,7.666666666666667,0.6666666666666666,7.783640596221253,3.0,9.5,1.1428571428571428,36.0
3,9,2,0,19.0,0.6666666666666666,12.476649250079015,3.0,5.0,2.25,36.0
1,7,1,1,90.0,1.0,4.852030263919617,0.5,1.5,7.0,64.0
7,7,9,1,6.714285714285714,1.2857142857142858,14.55609079175885,3.5,15.5,1.75,39.0
5,7,8,1,13.8,1.6,12.542316284596385,2.5,12.5,2.3333333333333335,57.0
9,6,7,0,5.666666666666667,0.7777777777777778,13.815510557964275,9.0,16.0,0.6,49.0
9,7,0,0,9.555555555555555,0.0,16.11809565095832,9.0,9.0,0.7,84.0
5,8,7,1,18.4,1.4,14.33407575382444,2.5,11.5,2.6666666666666665,78.0
3,7,8,1,19.0,2.6666666666666665,9.704060527839234,1.5,10.5,3.5,38.0
4,5,3,1,15.75,0.75,8.047189562170502,2.0,6.5,2.0,42.0
4,8,5,0,13.5,1.25,12.875503299472802,4.0,9.0,1.6,35.0
9,7,0,0,6.444444444444445,0.0,16.11809565095832,9.0,9.0,0.7,58.0
8,8,6,1,6.25,0.75,17.577796618689757,4.0,13.5,1.7777777777777777,45.0
6,5,5,1,7.666666666666667,0.8333333333333334,9.729550745276565,3.0,10.5,1.4285714285714286,34.0
9,5,2,0,7.888888888888889,0.2222222222222222,11.51292546497023,9.0,11.0,0.5,64.0
3,7,4,0,15.0,1.3333333333333333,9.704060527839234,3.0,7.0,1.75,21.0
4,7,9,1,24.0,2.25,11.266065387038703,2.0,12.5,2.8,79.0
7,6,8,1,8.714285714285714,1.1428571428571428,12.476649250079014,3.5,14.5,1.5,54.0
8,8,5,1,7.125,0.625,17.577796618689757,4.0,12.5,1.7777777777777777,52.0
6,6,6,0,15.5,1.0,11.675460894331879,6.0,12.0,0.8571428571428571,84.0
4,6,9,0,20.75,2.25,9.656627474604601,4.0,13.0,1.2,63.0
4,5,0,0,13.25,0.0,8.047189562170502,4.0,4.0,1.0,32.0
9,9,3,1,4.666666666666667,0.3333333333333333,20.723265836946414,4.5,11.5,1.8,37.0
9,5,5,0,7.444444444444445,0.5555555555555556,11.51292546497023,9.0,14.0,0.5,62.0
8,9,6,1,10.5,0.75,19.775021196025975,4.0,13.5,2.0,79.0
1,5,2,0,74.0,2.0,3.4657359027997265,1.0,3.0,2.5,46.0
4,5,9,1,10.25,2.25,8.047189562170502,2.0,12.5,2.0,24.0
8,7,2,1,11.5,0.25,15.380572041353537,4.0,9.5,1.5555555555555556,89.0
9,9,2,0,9.444444444444445,0.2222222222222222,20.723265836946414,9.0,11.0,0.9,85.0
9,4,7,0,7.0,0.7777777777777778,9.210340371976184,9.0,16.0,0.4,59.0
6,8,7,1,15.333333333333334,1.1666666666666667,15.567281192442506,3.0,12.5,2.2857142857142856,81.0
5,4,5,1,18.8,1.0,7.16703787691222,2.5,9.5,1.3333333333333333,79.0
6,5,1,0,11.333333333333334,0.16666666666666666,9.729550745276565,6.0,7.0,0.7142857142857143,56.0
2,7,7,0,43.0,3.5,7.690286020676768,2.0,9.0,2.3333333333333335,63.0
4,5,4,0,19.5,1.0,8.047189562170502,4.0,8.0,1.0,59.0
7,8,0,1,9.571428571428571,0.0,16.635532333438686,3.5,6.5,2.0,59.0
5,8,6,0,12.2,1.2,14.33407575382444,5.0,11.0,1.3333333333333333,52.0
4,7,5,0,24.5,1.25,11.266065387038703,4.0,9.0,1.4,78.0
6,5,0,1,8.0,0.0,9.729550745276565,3.0,5.5,1.4285714285714286,38.0
2,7,5,1,33.0,2.5,7.690286020676768,1.0,6.5,4.666666666666667,47.0
7,4,2,1,11.285714285714286,0.2857142857142857,8.317766166719343,3.5,8.5,1.0,67.0
3,5,4,0,30.666666666666668,1.3333333333333333,6.931471805599453,3.0,7.0,1.25,71.0
3,7,5,0,14.666666666666666,1.6666666666666667,9.704060527839234,3.0,8.0,1.75,23.0
9,8,0,1,7.333333333333333,0.0,18.420680743952367,4.5,8.5,1.6,63.0
6,5,3,0,10.166666666666666,0.5,9.729550745276565,6.0,9.0,0.7142857142857143,49.0
3,5,0,0,28.333333333333332,0.0,6.931471805599453,3.0,3.0,1.25,60.0
3,4,3,1,28.333333333333332,1.0,5.545177444479562,1.5,5.5,2.0,65.0
4,7,9,0,19.5,2.25,11.266065387038703,4.0,13.0,1.4,62.0
1,7,5,1,74.0,5.0,4.852030263919617,0.5,5.5,7.0,46.0
8,6,0,1,10.75,0.0,13.183347464017316,4.0,7.5,1.3333333333333333,79.0
1,6,2,1,72.0,2.0,4.1588830833596715,0.5,2.5,6.0,46.0
4,7,0,1,11.25,0.0,11.266065387038703,2.0,3.5,2.8,26.0
9,7,7,0,5.333333333333333,0.7777777777777778,16.11809565095832,9.0,16.0,0.7,49.0
1,6,6,1,96.0,6.0,4.1588830833596715,0.5,6.5,6.0,67.0
8,5,5,0,11.625,0.625,10.986122886681098,8.0,13.0,0.5555555555555556,87.0
8,5,0,1,9.25,0.0,10.986122886681098,4.0,7.5,1.1111111111111112,68.0
4,8,8,0,11.0,2.0,12.875503299472802,4.0,12.0,1.6,34.0
6,7,4,0,7.5,0.6666666666666666,13.621371043387192,6.0,10.0,1.0,32.0
2,6,2,1,32.5,1.0,6.591673732008658,1.0,3.5,4.0,40.0
9,7,9,1,10.0,1.0,16.11809565095832,4.5,17.5,1.4,90.0
6,8,7,0,14.166666666666666,1.1666666666666667,15.567281192442506,6.0,13.0,1.1428571428571428,79.0
3,9,8,1,21.0,2.6666666666666665,12.476649250079015,1.5,10.5,4.5,43.0
6,7,2,1,13.666666666666666,0.3333333333333333,13.621371043387192,3.0,7.5,2.0,74.0
9,8,6,1,4.555555555555555,0.6666666666666666,18.420680743952367,4.5,14.5,1.6,38.0
7,7,0,0,9.571428571428571,0.0,14.55609079175885,7.0,7.0,0.875,57.0
4,6,4,1,20.75,1.0,9.656627474604601,2.0,7.5,2.4,65.0
8,6,7,0,10.875,0.875,13.183347464017316,8.0,15.0,0.6666666666666666,85.0
3,6,6,0,33.0,2.0,8.317766166719343,3.0,9.0,1.5,79.0
8,6,6,0,7.25,0.75,13.183347464017316,8.0,14.0,0.6666666666666666,53.0
6,9,5,1,9.0,0.8333333333333334,17.51319134149782,3.0,10.5,2.5714285714285716,43.0
8,7,4,0,11.0,0.5,15.380572041353537,8.0,12.0,0.7777777777777778,84.0
8,5,3,0,6.75,0.375,10.986122886681098,8.0,11.0,0.5555555555555556,46.0
4,7,5,0,11.0,1.25,11.266065387038703,4.0,9.0,1.4,26.0
9,9,7,0,7.555555555555555,0.7777777777777778,20.723265836946414,9.0,16.0,0.9,67.0
5,8,0,0,17.8,0.0,14.33407575382444,5.0,5.0,1.3333333333333333,76.0
5,8,9,1,16.6,1.8,14.33407575382444,2.5,13.5,2.6666666666666665,71.0
6,8,1,1,9.833333333333334,0.16666666666666666,15.567281192442506,3.0,6.5,2.2857142857142856,51.0
7,7,3,1,7.714285714285714,0.42857142857142855,14.55609079175885,3.5,9.5,1.75,43.0
2,5,2,0,40.5,1.0,5.493061443340549,2.0,4.0,1.6666666666666667,58.0
9,4,5,1,9.444444444444445,0.5555555555555556,9.210340371976184,4.5,13.5,0.8,81.0
4,8,6,0,19.5,1.5,12.875503299472802,4.0,10.0,1.6,65.0
8,9,6,1,8.0,0.75,19.775021196025975,4.0,13.5,2.0,65.0
1,6,4,0,81.0,4.0,4.1588830833596715,1.0,5.0,3.0,54.0
9,6,6,0,10.88888888888889,0.6666666666666666,13.815510557964275,9.0,15.0,0.6,95.0
5,7,0,0,15.0,0.0,12.542316284596385,5.0,5.0,1.1666666666666667,63.0
3,7,0,1,16.333333333333332,0.0,9.704060527839234,1.5,2.5,3.5,24.0
7,5,9,1,13.142857142857142,1.2857142857142858,10.39720770839918,3.5,15.5,1.25,86.0
6,5,6,0,14.0,1.0,9.729550745276565,6.0,12.0,0.7142857142857143,70.0
2,9,6,1,44.0,3.0,9.887510598012987,1.0,7.5,6.0,65.0
9,5,9,1,6.0,1.0,11.51292546497023,4.5,17.5,1.0,49.0
7,7,4,0,9.285714285714286,0.5714285714285714,14.55609079175885,7.0,11.0,0.875,51.0
2,7,4,1,22.0,2.0,7.690286020676768,1.0,5.5,4.666666666666667,19.0
8,7,8,1,11.5,1.0,15.380572041353537,4.0,15.5,1.5555555555555556,90.0
3,5,9,1,14.0,3.0,6.931471805599453,1.5,11.5,2.5,21.0
2,4,9,0,29.0,4.5,4.394449154672439,2.0,11.0,1.3333333333333333,35.0
1,8,0,0,57.0,0.0,5.545177444479562,1.0,1.0,4.0,31.0
7,8,0,1,6.571428571428571,0.0,16.635532333438686,3.5,6.5,2.0,36.0
5,9,6,0,8.8,1.2,16.125835223052494,5.0,11.0,1.5,29.0
4,8,8,1,18.25,2.0,12.875503299472802,2.0,11.5,3.2,59.0
4,5,1,1,11.5,0.25,8.047189562170502,2.0,4.5,2.0,32.0
8,9,8,0,6.0,1.0,19.775021196025975,8.0,16.0,1.0,43.0
3,9,8,1,28.333333333333332,2.6666666666666665,12.476649250079015,1.5,10.5,4.5,71.0
3,4,5,1,18.0,1.6666666666666667,5.545177444479562,1.5,7.5,2.0,30.0
8,6,6,0,7.875,0.75,13.183347464017316,8.0,14.0,0.6666666666666666,55.0
3,5,1,1,25.666666666666668,0.3333333333333333,6.931471805599453,1.5,3.5,2.5,54.0
3,4,9,1,17.333333333333332,3.0,5.545177444479562,1.5,11.5,2.0,33.0
3,6,4,0,32.333333333333336,1.3333333333333333,8.317766166719343,3.0,7.0,1.5,75.0
3,8,3,1,27.333333333333332,1.0,11.090354888959125,1.5,5.5,4.0,63.0
5,4,4,0,14.8,0.8,7.16703787691222,5.0,9.0,0.6666666666666666,57.0
5,9,6,0,16.6,1.2,16.125835223052494,5.0,11.0,1.5,68.0
5,6,1,1,8.6,0.2,10.75055681536833,2.5,5.5,2.0,28.0
6,5,9,1,16.5,1.5,9.729550745276565,3.0,14.5,1.4285714285714286,93.0
7,7,1,1,10.0,0.14285714285714285,14.55609079175885,3.5,7.5,1.75,59.0
1,6,9,1,92.0,9.0,4.1588830833596715,0.5,9.5,6.0,66.0
6,8,2,1,10.333333333333334,0.3333333333333333,15.567281192442506,3.0,7.5,2.2857142857142856,49.0
9,6,0,1,8.666666666666666,0.0,13.815510557964275,4.5,8.5,1.2,73.0
3,7,4,0,17.0,1.3333333333333333,9.704060527839234,3.0,7.0,1.75,34.0
1,7,3,0,55.0,3.0,4.852030263919617,1.0,4.0,3.5,26.0
5,5,8,1,15.0,1.6,8.958797346140274,2.5,12.5,1.6666666666666667,60.0
9,4,9,1,5.888888888888889,1.0,9.210340371976184,4.5,17.5,0.8,48.0
1,7,1,0,69.0,1.0,4.852030263919617,1.0,2.0,3.5,43.0
6,4,3,0,10.5,0.5,7.783640596221253,6.0,9.0,0.5714285714285714,51.0
4,5,6,0,18.25,1.5,8.047189562170502,4.0,10.0,1.0,59.0
3,8,9,1,26.0,3.0,11.090354888959125,1.5,11.5,4.0,60.0
6,8,1,0,9.0,0.16666666666666666,15.567281192442506,6.0,7.0,1.1428571428571428,42.0
6,9,8,1,15.0,1.3333333333333333,17.51319134149782,3.0,13.5,2.5714285714285716,81.0
4,7,0,0,22.0,0.0,11.266065387038703,4.0,4.0,1.4,70.0
9,5,6,0,11.0,0.6666666666666666,11.51292546497023,9.0,15.0,0.5,97.0
7,4,4,0,11.285714285714286,0.5714285714285714,8.317766166719343,7.0,11.0,0.5,70.0
1,9,6,0,63.0,6.0,6.238324625039508,1.0,7.0,4.5,41.0
8,7,9,0,5.875,1.125,15.380572041353537,8.0,17.0,0.7777777777777778,41.0
8,8,3,1,6.625,0.375,17.577796618689757,4.0,10.5,1.7777777777777777,47.0
1,7,6,0,96.0,6.0,4.852030263919617,1.0,7.0,3.5,72.0
7,9,1,1,12.285714285714286,0.14285714285714285,18.71497387511852,3.5,7.5,2.25,84.0
6,4,6,0,7.0,1.0,7.783640596221253,6.0,12.0,0.5714285714285714,30.0
7,8,9,0,13.857142857142858,1.2857142857142858,16.635532333438686,7.0,16.0,1.0,95.0
7,7,0,0,14.142857142857142,0.0,14.55609079175885,7.0,7.0,0.875,89.0
9,6,8,1,8.11111111111111,0.8888888888888888,13.815510557964275,4.5,16.5,1.2,70.0
1,7,2,1,46.0,2.0,4.852030263919617,0.5,2.5,7.0,16.0
2,8,8,1,27.5,4.0,8.788898309344878,1.0,9.5,5.333333333333333,38.0
6,9,7,0,16.0,1.1666666666666667,17.51319134149782,6.0,13.0,1.2857142857142858,87.0
1,4,6,1,56.0,6.0,2.772588722239781,0.5,6.5,4.0,31.0
8,7,8,1,9.5,1.0,15.380572041353537,4.0,15.5,1.5555555555555556,74.0
4,8,6,1,16.25,1.5,12.875503299472802,2.0,9.5,3.2,47.0
6,5,2,1,9.0,0.3333333333333333,9.729550745276565,3.0,7.5,1.4285714285714286,41.0
5,7,8,0,19.0,1.6,12.542316284596385,5.0,13.0,1.1666666666666667,83.0
4,8,9,0,13.5,2.25,12.875503299472802,4.0,13.0,1.6,38.0
8,5,6,0,8.25,0.75,10.986122886681098,8.0,14.0,0.5555555555555556,61.0
3,4,9,1,21.666666666666668,3.0,5.545177444479562,1.5,11.5,2.0,48.0
9,6,5,0,4.444444444444445,0.5555555555555556,13.815510557964275,9.0,14.0,0.6,38.0
1,7,3,0,55.0,3.0,4.852030263919617,1.0,4.0,3.5,28.0
1,8,3,1,82.0,3.0,5.545177444479562,0.5,3.5,8.0,61.0
6,9,5,0,14.333333333333334,0.8333333333333334,17.51319134149782,6.0,11.0,1.2857142857142858,74.0
6,8,5,1,13.833333333333334,0.8333333333333334,15.567281192442506,3.0,10.5,2.2857142857142856,74.0
5,6,9,0,12.0,1.8,10.75055681536833,5.0,14.0,1.0,44.0
3,5,7,1,22.0,2.3333333333333335,6.931471805599453,1.5,9.5,2.5,45.0
2,5,8,0,28.5,4.0,5.493061443340549,2.0,10.0,1.6666666666666667,30.0
1,5,8,1,79.0,8.0,3.4657359027997265,0.5,8.5,5.0,55.0
6,5,6,1,8.0,1.0,9.729550745276565,3.0,11.5,1.4285714285714286,37.0
2,5,3,1,31.5,1.5,5.493061443340549,1.0,4.5,3.3333333333333335,39.0
9,9,1,0,6.0,0.1111111111111111,20.723265836946414,9.0,10.0,0.9,54.0
7,8,6,1,5.714285714285714,0.8571428571428571,16.635532333438686,3.5,12.5,2.0,30.0
8,6,4,1,7.5,0.5,13.183347464017316,4.0,11.5,1.3333333333333333,55.0
9,6,8,0,8.88888888888889,0.8888888888888888,13.815510557964275,9.0,17.0,0.6,76.0
4,7,8,0,23.0,2.0,11.266065387038703,4.0,12.0,1.4,77.0
2,5,6,0,42.0,3.0,5.493061443340549,2.0,8.0,1.6666666666666667,59.0
5,5,6,0,10.4,1.2,8.958797346140274,5.0,11.0,0.8333333333333334,33.0
5,4,9,1,15.2,1.8,7.16703787691222,2.5,13.5,1.3333333333333333,62.0
8,9,0,0,7.0,0.0,19.775021196025975,8.0,8.0,1.0,52.0
4,9,9,1,11.0,2.25,14.484941211906902,2.0,12.5,3.6,28.0
9,8,0,0,9.222222222222221,0.0,18.420680743952367,9.0,9.0,0.8,80.0
4,7,8,0,19.25,2.0,11.266065387038703,4.0,12.0,1.4,57.0
5,4,2,1,16.8,0.4,7.16703787691222,2.5,6.5,1.3333333333333333,73.0
2,5,5,0,28.5,2.5,5.493061443340549,2.0,7.0,1.6666666666666667,35.0
3,5,4,0,16.666666666666668,1.3333333333333333,6.931471805599453,3.0,7.0,1.25,27.0
3,9,5,0,26.0,1.6666666666666667,12.476649250079015,3.0,8.0,2.25,59.0
1,9,7,1,42.0,7.0,6.238324625039508,0.5,7.5,9.0,17.0
6,4,7,1,15.0,1.1666666666666667,7.783640596221253,3.0,12.5,1.1428571428571428,74.0
2,8,6,1,34.5,3.0,8.788898309344878,1.0,7.5,5.333333333333333,48.0
1,5,9,1,93.0,9.0,3.4657359027997265,0.5,9.5,5.0,69.0
4,4,3,1,24.25,0.75,6.437751649736401,2.0,6.5,1.6,79.0
6,8,5,0,11.0,0.8333333333333334,15.567281192442506,6.0,11.0,1.1428571428571428,56.0
3,8,5,0,25.0,1.6666666666666667,11.090354888959125,3.0,8.0,2.0,57.0
8,5,0,1,12.375,0.0,10.986122886681098,4.0,7.5,1.1111111111111112,92.0
4,9,8,0,24.75,2.0,14.484941211906902,4.0,12.0,1.8,87.0
2,5,9,0,45.0,4.5,5.493061443340549,2.0,11.0,1.6666666666666667,64.0
2,7,8,1,42.0,4.0,7.690286020676768,1.0,9.5,4.666666666666667,65.0
8,6,7,0,12.25,0.875,13.183347464017316,8.0,15.0,0.6666666666666666,92.0
1,6,5,0,70.0,5.0,4.1588830833596715,1.0,6.0,3.0,44.0
5,8,6,1,17.8,1.2,14.33407575382444,2.5,10.5,2.6666666666666665,76.0
9,5,1,1,4.444444444444445,0.1111111111111111,11.51292546497023,4.5,9.5,1.0,38.0
7,5,4,1,8.714285714285714,0.5714285714285714,10.39720770839918,3.5,10.5,1.25,53.0
2,7,4,0,39.0,2.0,7.690286020676768,2.0,6.0,2.3333333333333335,54.0
5,9,7,1,13.2,1.4,16.125835223052494,2.5,11.5,3.0,54.0
1,7,8,0,75.0,8.0,4.852030263919617,1.0,9.0,3.5,48.0
8,5,7,1,12.125,0.875,10.986122886681098,4.0,14.5,1.1111111111111112,91.0
5,7,7,0,11.0,1.4,12.542316284596385,5.0,12.0,1.1666666666666667,41.0
6,8,4,0,7.333333333333333,0.6666666666666666,15.567281192442506,6.0,10.0,1.1428571428571428,33.0
6,9,2,0,15.333333333333334,0.3333333333333333,17.51319134149782,6.0,8.0,1.2857142857142858,82.0
2,9,5,1,35.0,2.5,9.887510598012987,1.0,6.5,6.0,48.0
7,7,5,0,5.857142857142857,0.7142857142857143,14.55609079175885,7.0,12.0,0.875,32.0
5,7,5,1,17.6,1.0,12.542316284596385,2.5,9.5,2.3333333333333335,72.0
6,5,2,0,13.166666666666666,0.3333333333333333,9.729550745276565,6.0,8.0,0.7142857142857143,65.0
4,5,7,1,10.5,1.75,8.047189562170502,2.0,10.5,2.0,27.0
6,9,1,0,8.5,0.16666666666666666,17.51319134149782,6.0,7.0,1.2857142857142858,40.0
3,6,3,0,20.333333333333332,1.0,8.317766166719343,3.0,6.0,1.5,41.0
9,8,3,0,5.666666666666667,0.3333333333333333,18.420680743952367,9.0,12.0,0.8,47.0
6,4,7,1,16.0,1.1666666666666667,7.783640596221253,3.0,12.5,1.1428571428571428,85.0
2,8,8,1,42.5,4.0,8.788898309344878,1.0,9.5,5.333333333333333,65.0
7,6,6,0,13.0,0.8571428571428571,12.476649250079014,7.0,13.0,0.75,81.0
1,5,6,0,89.0,6.0,3.4657359027997265,1.0,7.0,2.5,67.0
2,6,5,0,25.5,2.5,6.591673732008658,2.0,7.0,2.0,27.0
8,8,9,1,9.375,1.125,17.577796618689757,4.0,16.5,1.7777777777777777,72.0
